feature_name	compartment	prefilter_column
Cells_Correlation_Overlap_COXIV_TDP43	Cells	False
Cells_Correlation_Overlap_COXIV_WGA	Cells	False
Cells_Correlation_Overlap_COXIV_btubulin	Cells	False
Cells_Correlation_Overlap_Calnexin_Catalase	Cells	False
Cells_Correlation_Overlap_Calnexin_ConA	Cells	False
Cells_Correlation_Overlap_Calnexin_Cycle01_DAPI	Cells	False
Cells_Correlation_Overlap_Calnexin_DNA	Cells	False
Cells_Correlation_Overlap_Calnexin_G3BP1	Cells	False
Cells_Correlation_Overlap_Calnexin_GM130	Cells	False
Cells_Correlation_Overlap_Calnexin_LAMP1	Cells	False
Cells_Correlation_Overlap_Calnexin_NfKb	Cells	False
Cells_Correlation_Overlap_Calnexin_PRSP6	Cells	False
Cells_Correlation_Overlap_Calnexin_Phalloidin	Cells	False
Cells_Correlation_Overlap_Calnexin_Syto9	Cells	False
Cells_Correlation_Overlap_Calnexin_TDP43	Cells	False
Cells_Correlation_Overlap_Calnexin_WGA	Cells	False
Cells_Correlation_Overlap_Calnexin_btubulin	Cells	False
Cells_Correlation_Overlap_Catalase_ConA	Cells	False
Cells_Correlation_Overlap_Catalase_Cycle01_DAPI	Cells	False
Cells_Correlation_Overlap_Catalase_DNA	Cells	False
Cells_Correlation_Overlap_Catalase_G3BP1	Cells	False
Cells_Correlation_Overlap_Catalase_GM130	Cells	False
Cells_Correlation_Overlap_Catalase_LAMP1	Cells	False
Cells_Correlation_Overlap_Catalase_NfKb	Cells	False
Cells_Correlation_Overlap_Catalase_PRSP6	Cells	False
Cells_Correlation_Overlap_Catalase_Phalloidin	Cells	False
Cells_Correlation_Overlap_Catalase_Syto9	Cells	False
Cells_Correlation_Overlap_Catalase_TDP43	Cells	False
Cells_Correlation_Overlap_Catalase_WGA	Cells	False
Cells_Correlation_Overlap_Catalase_btubulin	Cells	False
Cells_Correlation_Overlap_ConA_Cycle01_DAPI	Cells	False
Cells_Correlation_Overlap_ConA_DNA	Cells	False
Cells_Correlation_Overlap_ConA_G3BP1	Cells	False
Cells_Correlation_Overlap_ConA_GM130	Cells	False
Cells_Correlation_Overlap_ConA_LAMP1	Cells	False
Cells_Correlation_Overlap_ConA_NfKb	Cells	False
Cells_Correlation_Overlap_ConA_PRSP6	Cells	False
Cells_Correlation_Overlap_ConA_Phalloidin	Cells	False
Cells_Correlation_Overlap_ConA_Syto9	Cells	False
Cells_Correlation_Overlap_ConA_TDP43	Cells	False
Cells_Correlation_Overlap_ConA_WGA	Cells	False
Cells_Correlation_Overlap_ConA_btubulin	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_DNA	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_G3BP1	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_GM130	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_LAMP1	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_NfKb	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_PRSP6	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_Phalloidin	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_Syto9	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_TDP43	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_WGA	Cells	False
Cells_Correlation_Overlap_Cycle01_DAPI_btubulin	Cells	False
Cells_Correlation_Overlap_DNA_G3BP1	Cells	False
Cells_Correlation_Overlap_DNA_GM130	Cells	False
Cells_Correlation_Overlap_DNA_LAMP1	Cells	False
Cells_Correlation_Overlap_DNA_NfKb	Cells	False
Cells_Correlation_Overlap_DNA_PRSP6	Cells	False
Cells_Correlation_Overlap_DNA_Phalloidin	Cells	False
Cells_Correlation_Overlap_DNA_Syto9	Cells	False
Cells_Correlation_Overlap_DNA_TDP43	Cells	False
Cells_Correlation_Overlap_DNA_WGA	Cells	False
Cells_Correlation_Overlap_DNA_btubulin	Cells	False
Cells_Correlation_Overlap_G3BP1_GM130	Cells	False
Cells_Correlation_Overlap_G3BP1_LAMP1	Cells	False
Cells_Correlation_Overlap_G3BP1_NfKb	Cells	False
Cells_Correlation_Overlap_G3BP1_PRSP6	Cells	False
Cells_Correlation_Overlap_G3BP1_Phalloidin	Cells	False
Cells_Correlation_Overlap_G3BP1_Syto9	Cells	False
Cells_Correlation_Overlap_G3BP1_TDP43	Cells	False
Cells_Correlation_Overlap_G3BP1_WGA	Cells	False
Cells_Correlation_Overlap_G3BP1_btubulin	Cells	False
Cells_Correlation_Overlap_GM130_LAMP1	Cells	False
Cells_Correlation_Overlap_GM130_NfKb	Cells	False
Cells_Correlation_Overlap_GM130_PRSP6	Cells	False
Cells_Correlation_Overlap_GM130_Phalloidin	Cells	False
Cells_Correlation_Overlap_GM130_Syto9	Cells	False
Cells_Correlation_Overlap_GM130_TDP43	Cells	False
Cells_Correlation_Overlap_GM130_WGA	Cells	False
Cells_Correlation_Overlap_GM130_btubulin	Cells	False
Cells_Correlation_Overlap_LAMP1_NfKb	Cells	False
Cells_Correlation_Overlap_LAMP1_PRSP6	Cells	False
Cells_Correlation_Overlap_LAMP1_Phalloidin	Cells	False
Cells_Correlation_Overlap_LAMP1_Syto9	Cells	False
Cells_Correlation_Overlap_LAMP1_TDP43	Cells	False
Cells_Correlation_Overlap_LAMP1_WGA	Cells	False
Cells_Correlation_Overlap_LAMP1_btubulin	Cells	False
Cells_Correlation_Overlap_NfKb_PRSP6	Cells	False
Cells_Correlation_Overlap_NfKb_Phalloidin	Cells	False
Cells_Correlation_Overlap_NfKb_Syto9	Cells	False
Cells_Correlation_Overlap_NfKb_TDP43	Cells	False
Cells_Correlation_Overlap_NfKb_WGA	Cells	False
Cells_Correlation_Overlap_NfKb_btubulin	Cells	False
Cells_Correlation_Overlap_PRSP6_Phalloidin	Cells	False
Cells_Correlation_Overlap_PRSP6_Syto9	Cells	False
Cells_Correlation_Overlap_PRSP6_TDP43	Cells	False
Cells_Correlation_Overlap_PRSP6_WGA	Cells	False
Cells_Correlation_Overlap_PRSP6_btubulin	Cells	False
Cells_Correlation_Overlap_Phalloidin_Syto9	Cells	False
Cells_Correlation_Overlap_Phalloidin_TDP43	Cells	False
Cells_Correlation_Overlap_Phalloidin_WGA	Cells	False
Cells_Correlation_Overlap_Phalloidin_btubulin	Cells	False
Cells_Correlation_Overlap_Syto9_TDP43	Cells	False
Cells_Correlation_Overlap_Syto9_WGA	Cells	False
Cells_Correlation_Overlap_Syto9_btubulin	Cells	False
Cells_Correlation_Overlap_TDP43_WGA	Cells	False
Cells_Correlation_Overlap_TDP43_btubulin	Cells	False
Cells_Correlation_Overlap_WGA_btubulin	Cells	False
Cells_Granularity_10_COXIV	Cells	False
Cells_Granularity_10_Calnexin	Cells	False
Cells_Granularity_10_Catalase	Cells	False
Cells_Granularity_10_ConA	Cells	False
Cells_Granularity_10_DNA	Cells	False
Cells_Granularity_10_G3BP1	Cells	False
Cells_Granularity_10_GM130	Cells	False
Cells_Granularity_10_LAMP1	Cells	False
Cells_Granularity_10_NfKb	Cells	False
Cells_Granularity_10_PRSP6	Cells	False
Cells_Granularity_10_Phalloidin	Cells	False
Cells_Granularity_10_Syto9	Cells	False
Cells_Granularity_10_TDP43	Cells	False
Cells_Granularity_10_WGA	Cells	False
Cells_Granularity_10_btubulin	Cells	False
Cells_Granularity_11_COXIV	Cells	False
Cells_Granularity_11_Calnexin	Cells	False
Cells_Granularity_11_Catalase	Cells	False
Cells_Granularity_11_ConA	Cells	False
Cells_Granularity_11_DNA	Cells	False
Cells_Granularity_11_G3BP1	Cells	False
Cells_Granularity_11_GM130	Cells	False
Cells_Granularity_11_LAMP1	Cells	False
Cells_Granularity_11_NfKb	Cells	False
Cells_Granularity_11_PRSP6	Cells	False
Cells_Granularity_11_Phalloidin	Cells	False
Cells_Granularity_11_Syto9	Cells	False
Cells_Granularity_11_TDP43	Cells	False
Cells_Granularity_11_WGA	Cells	False
Cells_Granularity_11_btubulin	Cells	False
Cells_Granularity_12_COXIV	Cells	False
Cells_Granularity_12_Calnexin	Cells	False
Cells_Granularity_12_Catalase	Cells	False
Cells_Granularity_12_ConA	Cells	False
Cells_Granularity_12_DNA	Cells	False
Cells_Granularity_12_G3BP1	Cells	False
Cells_Granularity_12_GM130	Cells	False
Cells_Granularity_12_LAMP1	Cells	False
Cells_Granularity_12_NfKb	Cells	False
Cells_Granularity_12_PRSP6	Cells	False
Cells_Granularity_12_Phalloidin	Cells	False
Cells_Granularity_12_Syto9	Cells	False
Cells_Granularity_12_TDP43	Cells	False
Cells_Granularity_12_WGA	Cells	False
Cells_Granularity_12_btubulin	Cells	False
Cells_Granularity_13_COXIV	Cells	False
Cells_Granularity_13_Calnexin	Cells	False
Cells_Granularity_13_Catalase	Cells	False
Cells_Granularity_13_ConA	Cells	False
Cells_Granularity_13_DNA	Cells	False
Cells_Granularity_13_G3BP1	Cells	False
Cells_Granularity_13_GM130	Cells	False
Cells_Granularity_13_LAMP1	Cells	False
Cells_Granularity_13_NfKb	Cells	False
Cells_Granularity_13_PRSP6	Cells	False
Cells_Granularity_13_Phalloidin	Cells	False
Cells_Granularity_13_Syto9	Cells	False
Cells_Granularity_13_TDP43	Cells	False
Cells_Granularity_13_WGA	Cells	False
Cells_Granularity_13_btubulin	Cells	False
Cells_Granularity_14_COXIV	Cells	False
Cells_Granularity_14_Calnexin	Cells	False
Cells_Granularity_14_Catalase	Cells	False
Cells_Granularity_14_ConA	Cells	False
Cells_Granularity_14_DNA	Cells	False
Cells_Granularity_14_G3BP1	Cells	False
Cells_Granularity_14_GM130	Cells	False
Cells_Granularity_14_LAMP1	Cells	False
Cells_Granularity_14_NfKb	Cells	False
Cells_Granularity_14_PRSP6	Cells	False
Cells_Granularity_14_Phalloidin	Cells	False
Cells_Granularity_14_Syto9	Cells	False
Cells_Granularity_14_TDP43	Cells	False
Cells_Granularity_14_WGA	Cells	False
Cells_Granularity_14_btubulin	Cells	False
Cells_Granularity_15_COXIV	Cells	False
Cells_Granularity_15_Calnexin	Cells	False
Cells_Granularity_15_Catalase	Cells	False
Cells_Granularity_15_ConA	Cells	False
Cells_Granularity_15_DNA	Cells	False
Cells_Granularity_15_G3BP1	Cells	False
Cells_Granularity_15_GM130	Cells	False
Cells_Granularity_15_LAMP1	Cells	False
Cells_Granularity_15_NfKb	Cells	False
Cells_Granularity_15_PRSP6	Cells	False
Cells_Granularity_15_Phalloidin	Cells	False
Cells_Granularity_15_Syto9	Cells	False
Cells_Granularity_15_TDP43	Cells	False
Cells_Granularity_15_WGA	Cells	False
Cells_Granularity_15_btubulin	Cells	False
Cells_Granularity_16_COXIV	Cells	False
Cells_Granularity_16_Calnexin	Cells	False
Cells_Granularity_16_Catalase	Cells	False
Cells_Granularity_16_ConA	Cells	False
Cells_Granularity_16_DNA	Cells	False
Cells_Granularity_16_G3BP1	Cells	False
Cells_Granularity_16_GM130	Cells	False
Cells_Granularity_16_LAMP1	Cells	False
Cells_Granularity_16_NfKb	Cells	False
Cells_Granularity_16_PRSP6	Cells	False
Cells_Granularity_16_Phalloidin	Cells	False
Cells_Granularity_16_Syto9	Cells	False
Cells_Granularity_16_TDP43	Cells	False
Cells_Granularity_16_WGA	Cells	False
Cells_Granularity_16_btubulin	Cells	False
Cells_Granularity_1_COXIV	Cells	False
Cells_Granularity_1_Calnexin	Cells	False
Cells_Granularity_1_Catalase	Cells	False
Cells_Granularity_1_ConA	Cells	False
Cells_Granularity_1_DNA	Cells	False
Cells_Granularity_1_G3BP1	Cells	False
Cells_Granularity_1_GM130	Cells	False
Cells_Granularity_1_LAMP1	Cells	False
Cells_Granularity_1_NfKb	Cells	False
Cells_Granularity_1_PRSP6	Cells	False
Cells_Granularity_1_Phalloidin	Cells	False
Cells_Granularity_1_Syto9	Cells	False
Cells_Granularity_1_TDP43	Cells	False
Cells_Granularity_1_WGA	Cells	False
Cells_Granularity_1_btubulin	Cells	False
Cells_Granularity_2_COXIV	Cells	False
Cells_Granularity_2_Calnexin	Cells	False
Cells_Granularity_2_Catalase	Cells	False
Cells_Granularity_2_ConA	Cells	False
Cells_Granularity_2_DNA	Cells	False
Cells_Granularity_2_G3BP1	Cells	False
Cells_Granularity_2_GM130	Cells	False
Cells_Granularity_2_LAMP1	Cells	False
Cells_Granularity_2_NfKb	Cells	False
Cells_Granularity_2_PRSP6	Cells	False
Cells_Granularity_2_Phalloidin	Cells	False
Cells_Granularity_2_Syto9	Cells	False
Cells_Granularity_2_TDP43	Cells	False
Cells_Granularity_2_WGA	Cells	False
Cells_Granularity_2_btubulin	Cells	False
Cells_Granularity_3_COXIV	Cells	False
Cells_Granularity_3_Calnexin	Cells	False
Cells_Granularity_3_Catalase	Cells	False
Cells_Granularity_3_ConA	Cells	False
Cells_Granularity_3_DNA	Cells	False
Cells_Granularity_3_G3BP1	Cells	False
Cells_Granularity_3_GM130	Cells	False
Cells_Granularity_3_LAMP1	Cells	False
Cells_Granularity_3_NfKb	Cells	False
Cells_Granularity_3_PRSP6	Cells	False
Cells_Granularity_3_Phalloidin	Cells	False
Cells_Granularity_3_Syto9	Cells	False
Cells_Granularity_3_TDP43	Cells	False
Cells_Granularity_3_WGA	Cells	False
Cells_Granularity_3_btubulin	Cells	False
Cells_Granularity_4_COXIV	Cells	False
Cells_Granularity_4_Calnexin	Cells	False
Cells_Granularity_4_Catalase	Cells	False
Cells_Granularity_4_ConA	Cells	False
Cells_Granularity_4_DNA	Cells	False
Cells_Granularity_4_G3BP1	Cells	False
Cells_Granularity_4_GM130	Cells	False
Cells_Granularity_4_LAMP1	Cells	False
Cells_Granularity_4_NfKb	Cells	False
Cells_Granularity_4_PRSP6	Cells	False
Cells_Granularity_4_Phalloidin	Cells	False
Cells_Granularity_4_Syto9	Cells	False
Cells_Granularity_4_TDP43	Cells	False
Cells_Granularity_4_WGA	Cells	False
Cells_Granularity_4_btubulin	Cells	False
Cells_Granularity_5_COXIV	Cells	False
Cells_Granularity_5_Calnexin	Cells	False
Cells_Granularity_5_Catalase	Cells	False
Cells_Granularity_5_ConA	Cells	False
Cells_Granularity_5_DNA	Cells	False
Cells_Granularity_5_G3BP1	Cells	False
Cells_Granularity_5_GM130	Cells	False
Cells_Granularity_5_LAMP1	Cells	False
Cells_Granularity_5_NfKb	Cells	False
Cells_Granularity_5_PRSP6	Cells	False
Cells_Granularity_5_Phalloidin	Cells	False
Cells_Granularity_5_Syto9	Cells	False
Cells_Granularity_5_TDP43	Cells	False
Cells_Granularity_5_WGA	Cells	False
Cells_Granularity_5_btubulin	Cells	False
Cells_Granularity_6_COXIV	Cells	False
Cells_Granularity_6_Calnexin	Cells	False
Cells_Granularity_6_Catalase	Cells	False
Cells_Granularity_6_ConA	Cells	False
Cells_Granularity_6_DNA	Cells	False
Cells_Granularity_6_G3BP1	Cells	False
Cells_Granularity_6_GM130	Cells	False
Cells_Granularity_6_LAMP1	Cells	False
Cells_Granularity_6_NfKb	Cells	False
Cells_Granularity_6_PRSP6	Cells	False
Cells_Granularity_6_Phalloidin	Cells	False
Cells_Granularity_6_Syto9	Cells	False
Cells_Granularity_6_TDP43	Cells	False
Cells_Granularity_6_WGA	Cells	False
Cells_Granularity_6_btubulin	Cells	False
Cells_Granularity_7_COXIV	Cells	False
Cells_Granularity_7_Calnexin	Cells	False
Cells_Granularity_7_Catalase	Cells	False
Cells_Granularity_7_ConA	Cells	False
Cells_Granularity_7_DNA	Cells	False
Cells_Granularity_7_G3BP1	Cells	False
Cells_Granularity_7_GM130	Cells	False
Cells_Granularity_7_LAMP1	Cells	False
Cells_Granularity_7_NfKb	Cells	False
Cells_Granularity_7_PRSP6	Cells	False
Cells_Granularity_7_Phalloidin	Cells	False
Cells_Granularity_7_Syto9	Cells	False
Cells_Granularity_7_TDP43	Cells	False
Cells_Granularity_7_WGA	Cells	False
Cells_Granularity_7_btubulin	Cells	False
Cells_Granularity_8_COXIV	Cells	False
Cells_Granularity_8_Calnexin	Cells	False
Cells_Granularity_8_Catalase	Cells	False
Cells_Granularity_8_ConA	Cells	False
Cells_Granularity_8_DNA	Cells	False
Cells_Granularity_8_G3BP1	Cells	False
Cells_Granularity_8_GM130	Cells	False
Cells_Granularity_8_LAMP1	Cells	False
Cells_Granularity_8_NfKb	Cells	False
Cells_Granularity_8_PRSP6	Cells	False
Cells_Granularity_8_Phalloidin	Cells	False
Cells_Granularity_8_Syto9	Cells	False
Cells_Granularity_8_TDP43	Cells	False
Cells_Granularity_8_WGA	Cells	False
Cells_Granularity_8_btubulin	Cells	False
Cells_Granularity_9_COXIV	Cells	False
Cells_Granularity_9_Calnexin	Cells	False
Cells_Granularity_9_Catalase	Cells	False
Cells_Granularity_9_ConA	Cells	False
Cells_Granularity_9_DNA	Cells	False
Cells_Granularity_9_G3BP1	Cells	False
Cells_Granularity_9_GM130	Cells	False
Cells_Granularity_9_LAMP1	Cells	False
Cells_Granularity_9_NfKb	Cells	False
Cells_Granularity_9_PRSP6	Cells	False
Cells_Granularity_9_Phalloidin	Cells	False
Cells_Granularity_9_Syto9	Cells	False
Cells_Granularity_9_TDP43	Cells	False
Cells_Granularity_9_WGA	Cells	False
Cells_Granularity_9_btubulin	Cells	False
Cells_Intensity_IntegratedIntensityEdge_COXIV	Cells	False
Cells_Intensity_IntegratedIntensityEdge_Calnexin	Cells	False
Cells_Intensity_IntegratedIntensityEdge_Catalase	Cells	False
Cells_Intensity_IntegratedIntensityEdge_ConA	Cells	False
Cells_Intensity_IntegratedIntensityEdge_DNA	Cells	False
Cells_Intensity_IntegratedIntensityEdge_G3BP1	Cells	False
Cells_Intensity_IntegratedIntensityEdge_GM130	Cells	False
Cells_Intensity_IntegratedIntensityEdge_LAMP1	Cells	False
Cells_Intensity_IntegratedIntensityEdge_MaskedBarcodes_IntValues	Cells	True
Cells_Intensity_IntegratedIntensityEdge_MaskedScores_IntValues	Cells	False
Cells_Intensity_IntegratedIntensityEdge_NfKb	Cells	False
Cells_Intensity_IntegratedIntensityEdge_PRSP6	Cells	False
Cells_Intensity_IntegratedIntensityEdge_Phalloidin	Cells	False
Cells_Intensity_IntegratedIntensityEdge_Syto9	Cells	False
Cells_Intensity_IntegratedIntensityEdge_TDP43	Cells	False
Cells_Intensity_IntegratedIntensityEdge_WGA	Cells	False
Cells_Intensity_IntegratedIntensityEdge_WellEdgeDistance	Cells	False
Cells_Intensity_IntegratedIntensityEdge_btubulin	Cells	False
Cells_Intensity_IntegratedIntensity_COXIV	Cells	False
Cells_Intensity_IntegratedIntensity_Calnexin	Cells	False
Cells_Intensity_IntegratedIntensity_Catalase	Cells	False
Cells_Intensity_IntegratedIntensity_ConA	Cells	False
Cells_Intensity_IntegratedIntensity_DNA	Cells	False
Cells_Intensity_IntegratedIntensity_G3BP1	Cells	False
Cells_Intensity_IntegratedIntensity_GM130	Cells	False
Cells_Intensity_IntegratedIntensity_LAMP1	Cells	False
Cells_Intensity_IntegratedIntensity_MaskedBarcodes_IntValues	Cells	True
Cells_Intensity_IntegratedIntensity_MaskedScores_IntValues	Cells	False
Cells_Intensity_IntegratedIntensity_NfKb	Cells	False
Cells_Intensity_IntegratedIntensity_PRSP6	Cells	False
Cells_Intensity_IntegratedIntensity_Phalloidin	Cells	False
Cells_Intensity_IntegratedIntensity_Syto9	Cells	False
Cells_Intensity_IntegratedIntensity_TDP43	Cells	False
Cells_Intensity_IntegratedIntensity_WGA	Cells	False
Cells_Intensity_IntegratedIntensity_WellEdgeDistance	Cells	False
Cells_Intensity_IntegratedIntensity_btubulin	Cells	False
Cells_Intensity_LowerQuartileIntensity_COXIV	Cells	False
Cells_Intensity_LowerQuartileIntensity_Calnexin	Cells	False
Cells_Intensity_LowerQuartileIntensity_Catalase	Cells	False
Cells_Intensity_LowerQuartileIntensity_ConA	Cells	False
Cells_Intensity_LowerQuartileIntensity_DNA	Cells	False
Cells_Intensity_LowerQuartileIntensity_G3BP1	Cells	False
Cells_Intensity_LowerQuartileIntensity_GM130	Cells	False
Cells_Intensity_LowerQuartileIntensity_LAMP1	Cells	False
Cells_Intensity_LowerQuartileIntensity_MaskedBarcodes_IntValues	Cells	True
Cells_Intensity_LowerQuartileIntensity_MaskedScores_IntValues	Cells	False
Cells_Intensity_LowerQuartileIntensity_NfKb	Cells	False
Cells_Intensity_LowerQuartileIntensity_PRSP6	Cells	False
Cells_Intensity_LowerQuartileIntensity_Phalloidin	Cells	False
Cells_Intensity_LowerQuartileIntensity_Syto9	Cells	False
Cells_Intensity_LowerQuartileIntensity_TDP43	Cells	False
Cells_Intensity_LowerQuartileIntensity_WGA	Cells	False
Cells_Intensity_LowerQuartileIntensity_WellEdgeDistance	Cells	False
Cells_Intensity_LowerQuartileIntensity_btubulin	Cells	False
Cells_Intensity_MADIntensity_COXIV	Cells	False
Cells_Intensity_MADIntensity_Calnexin	Cells	False
Cells_Intensity_MADIntensity_Catalase	Cells	False
Cells_Intensity_MADIntensity_ConA	Cells	False
Cells_Intensity_MADIntensity_DNA	Cells	False
Cells_Intensity_MADIntensity_G3BP1	Cells	False
Cells_Intensity_MADIntensity_GM130	Cells	False
Cells_Intensity_MADIntensity_LAMP1	Cells	False
Cells_Intensity_MADIntensity_MaskedBarcodes_IntValues	Cells	True
Cells_Intensity_MADIntensity_MaskedScores_IntValues	Cells	False
Cells_Intensity_MADIntensity_NfKb	Cells	False
Cells_Intensity_MADIntensity_PRSP6	Cells	False
Cells_Intensity_MADIntensity_Phalloidin	Cells	False
Cells_Intensity_MADIntensity_Syto9	Cells	False
Cells_Intensity_MADIntensity_TDP43	Cells	False
Cells_Intensity_MADIntensity_WGA	Cells	False
Cells_Intensity_MADIntensity_WellEdgeDistance	Cells	False
Cells_Intensity_MADIntensity_btubulin	Cells	False
Cells_Intensity_MassDisplacement_COXIV	Cells	False
Cells_Intensity_MassDisplacement_Calnexin	Cells	False
Cells_Intensity_MassDisplacement_Catalase	Cells	False
Cells_Intensity_MassDisplacement_ConA	Cells	False
Cells_Intensity_MassDisplacement_DNA	Cells	False
Cells_Intensity_MassDisplacement_G3BP1	Cells	False
Cells_Intensity_MassDisplacement_GM130	Cells	False
Cells_Intensity_MassDisplacement_LAMP1	Cells	False
Cells_Intensity_MassDisplacement_MaskedBarcodes_IntValues	Cells	True
Cells_Intensity_MassDisplacement_MaskedScores_IntValues	Cells	False
Cells_Intensity_MassDisplacement_NfKb	Cells	False
Cells_Intensity_MassDisplacement_PRSP6	Cells	False
Cells_Intensity_MassDisplacement_Phalloidin	Cells	False
Cells_Intensity_MassDisplacement_Syto9	Cells	False
Cells_Intensity_MassDisplacement_TDP43	Cells	False
Cells_Intensity_MassDisplacement_WGA	Cells	False
Cells_Intensity_MassDisplacement_WellEdgeDistance	Cells	False
Cells_Intensity_MassDisplacement_btubulin	Cells	False
Cells_Intensity_MaxIntensityEdge_COXIV	Cells	False
Cells_Intensity_MaxIntensityEdge_Calnexin	Cells	False
Cells_Intensity_MaxIntensityEdge_Catalase	Cells	False
Cells_Intensity_MaxIntensityEdge_ConA	Cells	False
Cells_Intensity_MaxIntensityEdge_DNA	Cells	False
Cells_Intensity_MaxIntensityEdge_G3BP1	Cells	False
Cells_Intensity_MaxIntensityEdge_GM130	Cells	False
Cells_Intensity_MaxIntensityEdge_LAMP1	Cells	False
Cells_Intensity_MaxIntensityEdge_MaskedBarcodes_IntValues	Cells	True
Cells_Intensity_MaxIntensityEdge_MaskedScores_IntValues	Cells	False
Cells_Intensity_MaxIntensityEdge_NfKb	Cells	False
Cells_Intensity_MaxIntensityEdge_PRSP6	Cells	False
Cells_Intensity_MaxIntensityEdge_Phalloidin	Cells	False
Cells_Intensity_MaxIntensityEdge_Syto9	Cells	False
Cells_Intensity_MaxIntensityEdge_TDP43	Cells	False
Cells_Intensity_MaxIntensityEdge_WGA	Cells	False
Cells_Intensity_MaxIntensityEdge_WellEdgeDistance	Cells	False
Cells_Intensity_MaxIntensityEdge_btubulin	Cells	False
Cells_Intensity_MaxIntensity_COXIV	Cells	False
Cells_Intensity_MaxIntensity_Calnexin	Cells	False
Cells_Intensity_MaxIntensity_Catalase	Cells	False
Cells_Intensity_MaxIntensity_ConA	Cells	False
Cells_Intensity_MaxIntensity_DNA	Cells	False
Cells_Intensity_MaxIntensity_G3BP1	Cells	False
Cells_Intensity_MaxIntensity_GM130	Cells	False
Cells_Intensity_MaxIntensity_LAMP1	Cells	False
Cells_Intensity_MaxIntensity_MaskedBarcodes_IntValues	Cells	True
